FromWho,Token,StartTime,ElapsedTime
client,c7c98f96122a69d6e4a40a4940c95ede,1399602967.6482549,0.01587129
gateway,c7c98f96122a69d6e4a40a4940c95ede,1399602967.672548,6.595307562
client,9a17572f274bbf588510724346e52336,1399602977.3721495,0.015221488
gateway,9a17572f274bbf588510724346e52336,1399602977.393476,6.597004643
client,9e9b779c5d4d56e0391843b2d4d99d27,1399602987.1159852,0.014643499
gateway,9e9b779c5d4d56e0391843b2d4d99d27,1399602987.1363492,6.597976176
client,809b863043bf327877380b8aff0b9132,1399602996.8382804,0.014698069
gateway,809b863043bf327877380b8aff0b9132,1399602996.8578768,6.597576488
client,28fec5be278d741471866b7078f5af8a,1399603006.5621684,0.012864447
gateway,28fec5be278d741471866b7078f5af8a,1399603006.5834804,6.606966039
direct-client,44f07212ff39bcef56be33fdd6c2ce16,1399603016.2800336,6.583129005
direct-client,b113d98fa5fd5d5acf974fa70ea7d8e9,1399603022.981427,6.581063627
direct-client,a46c47312d24da8703b2f992f0ccf79e,1399603032.627113,6.583906076
direct-client,8eb99592d9b64812b663bafd3d6a9ee6,1399603042.2709296,6.583390472
direct-client,4e2d8440f95ca3db2f1defb3ac183bc1,1399603048.9727585,6.552009447
client,93fb01f9f1ebd50fc95360e7f5ffa184,1399603055.7221453,0.032443263
gateway,93fb01f9f1ebd50fc95360e7f5ffa184,1399603055.7595754,13.190703638
client,ddcd8a97d7b4e31328cda30ed614d16c,1399603072.0592225,0.02861589
gateway,ddcd8a97d7b4e31328cda30ed614d16c,1399603072.092934,13.201447086
client,10d38d6cef0ea47ba487b03d212b72d0,1399603088.3748443,0.030096081
gateway,10d38d6cef0ea47ba487b03d212b72d0,1399603088.4132378,13.194661996
client,04b3ba4d1376f12743f77d13cc2caeba,1399603104.696121,0.029971765
gateway,04b3ba4d1376f12743f77d13cc2caeba,1399603104.7334046,13.19616449
client,04e18cd65651d43d194f1bd0dd9ae497,1399603121.014824,0.029820137
gateway,04e18cd65651d43d194f1bd0dd9ae497,1399603121.053446,13.199724052
direct-client,37ef578ebc6922b1fa99df402ab89103,1399603137.3710623,13.141565698
direct-client,61d4f064a45a52e6a1fcb7f72007ff95,1399603150.651276,13.141890315
direct-client,98cac0741a5d9dff217d910ff96d93eb,1399603163.9330568,13.165123725
direct-client,f8df5b422cdbc05ce9e63aedb50bc7ca,1399603180.221385,13.153001304
direct-client,459b41cf599c4b5a8650f30379333abc,1399603193.5028453,13.166187231
client,127fa1e6c7c55431ac7697f5a1687ddc,1399603209.8521712,0.048187792
gateway,127fa1e6c7c55431ac7697f5a1687ddc,1399603209.9054132,19.798761683
client,3c73e3a676cdfb0de2c478855debe9bf,1399603232.7720006,0.047798316
gateway,3c73e3a676cdfb0de2c478855debe9bf,1399603232.831826,19.786714286
client,cfcbc22017bd210e87404ea375cce05c,1399603255.690335,0.044209164
gateway,cfcbc22017bd210e87404ea375cce05c,1399603255.7393029,19.795824421
client,fe397ff81e16ca5b317bc3131589f4eb,1399603278.6161628,0.045933085
gateway,fe397ff81e16ca5b317bc3131589f4eb,1399603278.66705,19.800342879
client,056aa03f01736dcda4897c025d75c7df,1399603301.5343914,0.046510598
gateway,056aa03f01736dcda4897c025d75c7df,1399603301.5860047,19.796224888
direct-client,9a11c24a077e961b07d4c64156e4ab1a,1399603324.4773474,19.748364295
direct-client,9d6c5f266ba413a3190008f022c81533,1399603347.3532662,19.747342952
direct-client,e7ef621c47efbd96ae18da67119bb580,1399603370.2261949,19.722348847
direct-client,58f88756650b8db6641f6ed186f64b3f,1399603390.087694,19.720025547
direct-client,0856e8be777649776781f361278e338c,1399603409.952945,19.744232223
client,ff2d395eb5d5f67d06755ed8b4991f74,1399603432.7960901,0.065330158
gateway,ff2d395eb5d5f67d06755ed8b4991f74,1399603432.8666062,26.389063315
client,82c5be003e367237db0d0067c79f0e29,1399603462.2900677,0.061577954
gateway,82c5be003e367237db0d0067c79f0e29,1399603462.3578708,26.381228787
client,d13522391f025ca7ff58a577a6a4bcbf,1399603491.8020892,0.060389717
gateway,d13522391f025ca7ff58a577a6a4bcbf,1399603491.8668885,26.386676718
client,795802279479a878b382b1bf1303e883,1399603521.3118088,0.063027561
gateway,795802279479a878b382b1bf1303e883,1399603521.3804717,26.387133275
client,d564b0e74616d395005cdf0f1416dc8b,1399603550.8318832,0.062811775
gateway,d564b0e74616d395005cdf0f1416dc8b,1399603550.9020107,26.380230775
direct-client,f7fdfd1c25ce67a4f6fd85935d43a8a7,1399603580.3766963,26.315030887
direct-client,27c09c4a4e675b134c540740a692a359,1399603606.8161407,26.327411205
direct-client,577ca872f659a58aa43b6f1f07260df8,1399603633.2633605,26.318643068
direct-client,2a2eac3b281ffdd0ef143ee0f863e4d4,1399603659.7048304,26.325405743
direct-client,2bb08cd821e78ac3a9bea196be61e400,1399603689.1553311,26.315803364
client,2f7eac376e52a572e61a33f52b2bddab,1399603715.6898706,0.08164507
gateway,2f7eac376e52a572e61a33f52b2bddab,1399603715.7762697,32.992480105
client,2529369effccf277890264da62cf4f5f,1399603751.8000124,0.077821351
gateway,2529369effccf277890264da62cf4f5f,1399603751.8825247,32.989432353
client,2786f9cc2c89378a389e4b7d87b78ff5,1399603787.903991,0.07809711
gateway,2786f9cc2c89378a389e4b7d87b78ff5,1399603787.986855,32.99588835
client,e2d2265a1b5262f9b1d3b030e02fd315,1399603824.0109072,0.077163854
gateway,e2d2265a1b5262f9b1d3b030e02fd315,1399603824.0930219,32.992460956
client,3fc50a42b24f041bf0d31e8c98bf7b5c,1399603860.1158936,0.078605207
gateway,3fc50a42b24f041bf0d31e8c98bf7b5c,1399603860.198951,33.003877631
direct-client,1804d2e46fdabfe7b6ce5cde60930f88,1399603896.238304,32.908180464
direct-client,954f7d486afea2faf12afbebf30691c1,1399603929.266996,32.912584004
direct-client,c28c22e248919213b9da61dc74066149,1399603965.305391,32.909422254
direct-client,12a0df0203e4d676ae411837d01f8553,1399604001.3436677,33.118642897
direct-client,a4d39db65b58b259ce41b2ab2a52a313,1399604037.3702872,32.906720325
client,09cfc57973fc6ea194e7a269a6bbbc70,1399604073.515993,0.09825559
gateway,09cfc57973fc6ea194e7a269a6bbbc70,1399604073.6197724,39.588686172
client,354768a2b4ea1402529c8bdb8571e7d2,1399604116.2240093,0.094503252
gateway,354768a2b4ea1402529c8bdb8571e7d2,1399604116.3257284,39.581072858
client,8453c1ca32fd3d220936b0495a184ca2,1399604158.926056,0.093182423
gateway,8453c1ca32fd3d220936b0495a184ca2,1399604159.0344427,39.578736257
client,c54230023ae5f08351906b258c52ecde,1399604201.6359742,0.094987781
gateway,c54230023ae5f08351906b258c52ecde,1399604201.7377963,39.592980429
client,e937b399061d885eeed1930e9f38025e,1399604244.339957,0.09614006
gateway,e937b399061d885eeed1930e9f38025e,1399604244.4464715,39.763360423
direct-client,7cf927019343e9be3a72402de53388b1,1399604287.0436242,39.479151014
direct-client,5d352bb99aeb658de5ff4bb37fb30265,1399604326.6441112,39.488674768
direct-client,ba293014181d29c1193a363d4db4045a,1399604369.2616315,39.474671972
direct-client,4c1113e670b1be44089e80e41426a97d,1399604408.8654866,39.465241419
direct-client,7e1b758b7e3a5a00535989d18f8e7fc1,1399604448.4686496,39.473258812
client,94bc8d7ba63570d1f79752f0882b1fc6,1399604488.202093,0.113440099
gateway,94bc8d7ba63570d1f79752f0882b1fc6,1399604488.3200064,46.188396675
client,3636ce49a7fed7741969b5d0e5ed212b,1399604537.5066094,0.108316434
gateway,3636ce49a7fed7741969b5d0e5ed212b,1399604537.6198652,46.251921939
client,c77842dab096248e6d066a2f15dfb630,1399604586.837953,0.10931387
gateway,c77842dab096248e6d066a2f15dfb630,1399604586.9519224,46.190178917
client,8957b5aa93a8e84e7d0f62a6ce57c987,1399604636.138385,0.109466529
gateway,8957b5aa93a8e84e7d0f62a6ce57c987,1399604636.2533932,46.170248703
client,391879e1ab0efcb2403cce6f6f800d5e,1399604685.4400935,0.109381768
gateway,391879e1ab0efcb2403cce6f6f800d5e,1399604685.5541675,46.189812344
direct-client,c61a7dce1e60a60197053ce2f96dce5e,1399604734.736871,46.069710075
direct-client,3e13996e804f76efc0a9dd7724482f89,1399604780.9307475,46.052819093
direct-client,c9d39e58684a9982eb224579ff25ec81,1399604827.1197827,46.068479101
direct-client,95b3eb09737b586340f9864ff2913c00,1399604876.317464,46.055835594
direct-client,fa5e4a06f4d22f3d9fe5db9a410b0c28,1399604922.4980376,46.068741515
client,8cbf36519f5fe20ca830141c2267f1fc,1399604968.8560355,0.128721622
gateway,8cbf36519f5fe20ca830141c2267f1fc,1399604968.9892359,52.789875635
client,19e9306a1064ab4ec1f5986fed74abf1,1399605024.755949,0.126047137
gateway,19e9306a1064ab4ec1f5986fed74abf1,1399605024.88808,52.784046738
client,0b8e9d0ba731fef1623c41ddf1280196,1399605080.650759,0.122197166
gateway,0b8e9d0ba731fef1623c41ddf1280196,1399605080.7787702,52.77647773
client,f758324b00ad65eb5e3f0eea62f19b5f,1399605136.5840492,0.124920307
gateway,f758324b00ad65eb5e3f0eea62f19b5f,1399605136.7129238,52.786898542
client,71dbb32ad2cee777fc8ba920c8631d4e,1399605192.482143,0.123391501
gateway,71dbb32ad2cee777fc8ba920c8631d4e,1399605192.6217408,52.761763455
direct-client,e33f704ca98f5710f25db8e47245955e,1399605248.375214,52.638634357
direct-client,e7675a82b9e0a86f92c531844c5970af,1399605301.1360443,52.634476918
direct-client,afb2ab89fb0c9fd13c8c56adc75d03c5,1399605353.8947198,52.635324307
direct-client,ddca872e3189c8a45e443d14ab918971,1399605406.6551375,52.6267757
direct-client,31d5d90037262326c7f0dfeb4dfce71f,1399605459.417198,52.647064943
client,70aed2e2885778c5abbb3fb3e309c7a3,1399605512.3435037,0.146242742
gateway,70aed2e2885778c5abbb3fb3e309c7a3,1399605512.4983916,59.380220328
client,a6bb93596726e31c27cc613246b3050a,1399605574.8440342,0.140597688
gateway,a6bb93596726e31c27cc613246b3050a,1399605574.988591,59.386463044
client,796365693ac9ec0cc0f82c171a45ef20,1399605637.3389115,0.142627659
gateway,796365693ac9ec0cc0f82c171a45ef20,1399605637.4959252,59.376494327
client,a4cff799b2638340e7c9bb89cf0717c9,1399605699.8320982,0.141172712
gateway,a4cff799b2638340e7c9bb89cf0717c9,1399605699.9809937,59.380538489
client,8b9fde786d3cc3385cea831b46d68d36,1399605762.3250823,0.140720161
gateway,8b9fde786d3cc3385cea831b46d68d36,1399605762.470938,59.36791319
direct-client,1350db5a0c0d63778bdbc35fb78fcdfc,1399605824.8246741,59.227138546
direct-client,9336548bd874867c2507278cade074a9,1399605884.1753476,59.228669474
direct-client,a12536e6f18a75b6867998302dbc25ab,1399605943.5283434,59.199414275
direct-client,dbad3cf25ee764652a9cd95c8613c4ff,1399606002.869456,59.225872617
direct-client,61fe94ec79f040a68885f882b1265d14,1399606062.2208123,59.22745695
client,518d8194e3f360bfa37cf94027f61f9c,1399606121.7520542,0.161353405
gateway,518d8194e3f360bfa37cf94027f61f9c,1399606121.9192665,65.980570879
client,5fd0062eead863bc203059856586f50a,1399606190.8422306,0.156159268
gateway,5fd0062eead863bc203059856586f50a,1399606191.0070088,65.979016538
client,47798c9cba3b6ecd67012b4b8b703bb4,1399606259.9299583,0.154934953
gateway,47798c9cba3b6ecd67012b4b8b703bb4,1399606260.091648,65.977404946
client,5fab105e57a217e152e9e880607ee1a4,1399606329.011969,0.156835951
gateway,5fab105e57a217e152e9e880607ee1a4,1399606329.1731236,65.975834656
client,2f8df7b760e8839686077b0b9ab4445c,1399606398.1022563,0.153472621
gateway,2f8df7b760e8839686077b0b9ab4445c,1399606398.2602959,65.973888978
direct-client,b4c555952adec60b97fd099cb3e6424a,1399606467.1848164,65.812280923
direct-client,7a15cb10d91ff4437bb7b9ca09f4957b,1399606533.1234262,65.809311914
direct-client,d10cab4b4ddbbb169220bba9c55b967c,1399606599.0588665,65.811369935
direct-client,a4dfd2171873c5ca74502b892ecbcba9,1399606664.997145,65.788720545
direct-client,af3d0cc10e81454b4aee519e11530647,1399606730.9211576,65.809532138
client,55cdba2aaa9eaa3ec9161cde1224c772,1399606797.0480487,0.175478629
gateway,55cdba2aaa9eaa3ec9161cde1224c772,1399606797.2309299,72.568080782
client,7ab410ea08400a980b3bf0b5c7d47134,1399606872.7320185,0.17252448
gateway,7ab410ea08400a980b3bf0b5c7d47134,1399606872.9138284,72.57061801
client,e888dc2fc64873d0e54b05034ea72825,1399606948.4181287,0.174072867
gateway,e888dc2fc64873d0e54b05034ea72825,1399606948.596903,72.564373039
client,48057185a2862a27afeeba9d0dd8ab87,1399607024.1051717,0.172419311
gateway,48057185a2862a27afeeba9d0dd8ab87,1399607024.2849946,72.559619903
client,5a9c51cdc04c7e38ad0013ee29347852,1399607099.7920403,0.170895139
gateway,5a9c51cdc04c7e38ad0013ee29347852,1399607099.9717946,72.571735517
direct-client,f9d8b95d4e3303f692ee0d7f4e005423,1399607175.469191,72.383325281
direct-client,85c36e513210cc3e357abb0d7963d28a,1399607247.9821148,72.387904004
direct-client,3e68e98aec6380381e845b22475bb34a,1399607320.498579,72.38961616
direct-client,c5348cd1a8035ec5ddbfa3ce9c55c066,1399607393.017372,72.390322772
direct-client,a3e45fb04efeb52ff1035b091f1355d7,1399607465.5366352,72.381725575
client,b519bea7a9e90697be5d93357cdaa67d,1399607538.2823305,0.19213739
gateway,b519bea7a9e90697be5d93357cdaa67d,1399607538.479413,79.177479407
client,7d050c331a49742f1aba050f253da9fb,1399607620.5621903,0.188520431
gateway,7d050c331a49742f1aba050f253da9fb,1399607620.7551773,79.178031406
client,c42b7420c9b48e8eb3f2b648783b532b,1399607702.8359933,0.18737111
gateway,c42b7420c9b48e8eb3f2b648783b532b,1399607703.0281303,79.177959789
client,a60daf97fa8ab6d3ccdb1de30562aa12,1399607785.1159856,0.189966525
gateway,a60daf97fa8ab6d3ccdb1de30562aa12,1399607785.3109386,79.177793232
client,cac2a99b61929148cec8678a336e7cd6,1399607867.392054,0.187158547
gateway,cac2a99b61929148cec8678a336e7cd6,1399607867.5860167,79.177273025
direct-client,830a478d974be90ca08aef28a17701eb,1399607949.6652792,78.949240951
direct-client,557f26c87dc6f5c0022da9596e16937d,1399608028.746715,78.967909054
direct-client,3400af92884bee5eb6fbefeecbf3a611,1399608107.8376787,78.967523301
direct-client,eff63ed5a3ccd6d40db96f948b512f65,1399608186.9293926,78.968506277
direct-client,f7d60a1955dfcd39db4bc23fdb7d3ac9,1399608266.022963,78.966583197
client,4ce76f8c1ea9eca32e35837ae36cb4ae,1399608345.3320978,0.205006734
gateway,4ce76f8c1ea9eca32e35837ae36cb4ae,1399608345.5480986,85.764291398
client,d4cb8fef43437dde984d6d01bc35e2f2,1399608434.2051034,0.201849755
gateway,d4cb8fef43437dde984d6d01bc35e2f2,1399608434.4165516,85.769870013
client,e8db9a9dacdf4382c6975c4a7378f3d6,1399608523.0741436,0.202847565
gateway,e8db9a9dacdf4382c6975c4a7378f3d6,1399608523.281404,85.759688451
client,97a23c34762ca69a3a4ba648c8b95c78,1399608611.9708402,0.202255354
gateway,97a23c34762ca69a3a4ba648c8b95c78,1399608612.1796467,85.774770851
client,16487dda3e90bdbd3a78c020b9364eae,1399608700.8423991,0.205024184
gateway,16487dda3e90bdbd3a78c020b9364eae,1399608701.052504,85.771384157
direct-client,36af3c9f9f0d64092c887eebfb75a1ea,1399608789.710883,85.54634549
direct-client,ba8b122eda176e957e23b596e7d509dc,1399608875.3857067,85.54136985
direct-client,2954f25c4e31c81ba34d49f28d4f9e9e,1399608961.0548403,85.545668535
direct-client,f2526155d9261e64d498caf06ca3ffe0,1399609046.7266316,85.55007012
direct-client,503ef34ad91e5f94b18008f8a0f902ad,1399609132.405239,85.547486398
client,faedda0ae15bb2c1ac941b71917bfff6,1399609218.3279848,0.226299149
gateway,faedda0ae15bb2c1ac941b71917bfff6,1399609218.5597794,92.369540942
client,4ce4080b1fb30e665da7c9545ae0d1f3,1399609313.804055,0.218412289
gateway,4ce4080b1fb30e665da7c9545ae0d1f3,1399609314.0302992,92.363267233
client,ce0b53fd970e9a70f7fb95184f1089e9,1399609409.2720835,0.221045451
gateway,ce0b53fd970e9a70f7fb95184f1089e9,1399609409.4979453,92.373333855
client,ea4c9a53616c8fe0b2f750d7514c9a19,1399609504.7440264,0.219088609
gateway,ea4c9a53616c8fe0b2f750d7514c9a19,1399609504.967866,92.375235231
client,43015605faa67e84878609a34f873636,1399609600.2151277,0.218918959
gateway,43015605faa67e84878609a34f873636,1399609600.4388769,92.355820047
direct-client,ba1fc5dfb4783eb6c40ae630dd3ab311,1399609695.6851435,92.111781672
direct-client,6255457a9fd2a4e4dbb9290bc298d08c,1399609787.9261553,92.130717529
direct-client,a11e52edf9444e986506ff0f3ae9be4f,1399609880.1837482,92.124151969
direct-client,17191c7c0fb62a9f810bbd9493536837,1399609972.4362848,92.130784225
direct-client,91e6c600d64b11fe570cf1c00268157f,1399610064.6947436,92.121438026
client,0132a711906dfdc9c5cbf1ee689f4782,1399610157.195971,0.237550963
gateway,0132a711906dfdc9c5cbf1ee689f4782,1399610157.4404178,98.965969399
client,2abad3d7f86249cb47e2c4df07e8e960,1399610259.264083,0.236884805
gateway,2abad3d7f86249cb47e2c4df07e8e960,1399610259.5056205,98.941949757
client,6abd5ecc2f3aa5c75c3e73e77f56518e,1399610361.350235,0.234208248
gateway,6abd5ecc2f3aa5c75c3e73e77f56518e,1399610361.5950634,98.96579313
client,b5f21caf990f704a7e0918d1dd17c9ef,1399610463.4134452,0.235196125
gateway,b5f21caf990f704a7e0918d1dd17c9ef,1399610463.6546698,98.979795994
client,af19c6ad8df17275f5636ed6835edd3b,1399610565.484183,0.236709011
gateway,af19c6ad8df17275f5636ed6835edd3b,1399610565.7253857,98.962172175
direct-client,1968ae45dd5f9d5fa8fc5cf1e1d902be,1399610667.5539582,98.711274293
direct-client,c8ab981260d32604e1c995b34e1aa36a,1399610766.398763,98.681543287
direct-client,a1e709722fe436f046c1d70d6144ca57,1399610865.2261548,98.694122924
direct-client,6012439a63be3bc9e439cc19096170e5,1399610964.0531337,98.702900202
direct-client,80d49063b3785b9fb3a3956d0c7702da,1399611062.8871615,98.710381313
client,dbc34919c6c62bdf06e7167dfb0c4f67,1399611162.0409214,0.254232903
gateway,dbc34919c6c62bdf06e7167dfb0c4f67,1399611162.306317,105.548317198
client,ab45c7311e75488ac44d30537a0b5f60,1399611270.7024894,0.254378392
gateway,ab45c7311e75488ac44d30537a0b5f60,1399611270.9611468,105.551543103
client,076f8be58869ef3e4d635be4160d860b,1399611379.352018,0.250104229
gateway,076f8be58869ef3e4d635be4160d860b,1399611379.608474,105.550838023
client,dbe59309c6a634a6052f8a63a37d39db,1399611488.002575,0.25105163
gateway,dbe59309c6a634a6052f8a63a37d39db,1399611488.2615154,105.557298439
client,ab806972056781e7c2faa6ffdab61281,1399611596.650679,0.251451012
gateway,ab806972056781e7c2faa6ffdab61281,1399611596.9069173,105.571521181
direct-client,54fdf8ec1125558a93fa0f2a7b0a66fe,1399611705.3060272,105.265462042
direct-client,3e5e297b29ec393afb73dd001593c1f8,1399611810.6961844,105.287816404
direct-client,afab4dceb90b7fea792c3cc2efe548d4,1399611916.107596,105.285979202
direct-client,98e35bcc637456f726cc296bb403ee09,1399612021.5183184,105.288819363
direct-client,97bd92f5a0472c593cd0f603a7bd1448,1399612126.9351196,105.280164474
client,f62dfa340285507acc600bd028089563,1399612233.076023,0.267761461
gateway,f62dfa340285507acc600bd028089563,1399612233.350158,112.140301341
client,600d07926d2ba29fb7156afd46173027,1399612348.332109,0.270051624
gateway,600d07926d2ba29fb7156afd46173027,1399612348.6084123,112.153908431
client,9c40630eb1fd98e73a8327efd5811e66,1399612463.5826492,0.263309951
gateway,9c40630eb1fd98e73a8327efd5811e66,1399612463.8534136,112.16232905
client,55c19341d35145c51af2416e6df6de96,1399612578.8320508,0.265725542
gateway,55c19341d35145c51af2416e6df6de96,1399612579.1025405,112.157131977
client,0ea8ab3a07f2cdc195e7b463a7603a7e,1399612694.0813591,0.267113192
gateway,0ea8ab3a07f2cdc195e7b463a7603a7e,1399612694.3551471,112.149424981
direct-client,4b0ab6e35c802981aa92475df21a26c0,1399612809.3340673,111.849255743
direct-client,c89126392e381054a27a0d9eb0767369,1399612921.3121285,111.864585571
direct-client,5de827983954adcf0d985019d9979364,1399613033.3097029,111.851954291
direct-client,a673d688110d206414d4c6474a89badb,1399613145.2925544,111.835212879
direct-client,d49e91a38fa93e3e21c49d00cfdeb8f5,1399613257.276123,111.861763016
client,d5f5494ec4c55d0917b4679ee55e62e2,1399613369.9214666,0.283580382
gateway,d5f5494ec4c55d0917b4679ee55e62e2,1399613370.2112656,118.740764976
client,4a0837854212e39cb4cf58496ce190b7,1399613491.764062,0.285508609
gateway,4a0837854212e39cb4cf58496ce190b7,1399613492.0542848,118.755046696
client,a49458b42ec22a15e6d0c21075d8a298,1399613613.6147885,0.282836988
gateway,a49458b42ec22a15e6d0c21075d8a298,1399613613.9026794,118.740869546
client,0487e636a640d8f1e87e5ff096ec4ff7,1399613735.452723,0.286527705
gateway,0487e636a640d8f1e87e5ff096ec4ff7,1399613735.7483714,118.752988193
client,eb1efd46bbdac93cff8fb59811d578f6,1399613857.3015175,0.285444536
gateway,eb1efd46bbdac93cff8fb59811d578f6,1399613857.5951314,118.743539033
direct-client,a306d24d8b0dd014aab321ceb6b6ed2b,1399613979.142476,118.447541941
direct-client,b89e738134a8a7d3b135ad108f2fa006,1399614097.7210524,118.41542781
direct-client,941aa2f1029bfaff7135a5820ff87442,1399614216.2738035,118.417525397
direct-client,6576b810db453bd67b9341e9bb752d75,1399614334.8201442,118.443144674
direct-client,01c7f6466614966c54298177d36219b2,1399614456.400011,118.41677206
client,ecdb504f2de88308567da0ec2db01df4,1399614575.6980505,1.773325433
gateway,ecdb504f2de88308567da0ec2db01df4,1399614577.4782982,125.3281603
client,129ea6fee8c7cd5960ae71ebbd0d78d7,1399614705.6199386,0.296317909
gateway,129ea6fee8c7cd5960ae71ebbd0d78d7,1399614705.9207125,125.349801913
client,9cb98fbe965803c8157a9df8078dfcaa,1399614834.0578644,0.295629185
gateway,9cb98fbe965803c8157a9df8078dfcaa,1399614834.3577678,125.353083191
client,18374d0aab75e54b3485d099b4b9be5b,1399614962.49521,0.302049751
gateway,18374d0aab75e54b3485d099b4b9be5b,1399614962.8023174,125.351041598
client,9d94db28d63f7d58b8e90c5fdfb08ba6,1399615090.940024,0.294193742
gateway,9d94db28d63f7d58b8e90c5fdfb08ba6,1399615091.2385845,125.331420797
direct-client,bdb8779cf87c08be25ce5173c2983aaa,1399615219.373274,125.001572976
direct-client,c624475beaac8f687ba780ee1f57c577,1399615344.5101495,125.022321939
direct-client,95597f8dc28d6e6586787a1298729580,1399615469.6694546,125.024524399
direct-client,877b67921ba3dff112f5e517e53d36e6,1399615594.8299868,125.013178859
direct-client,086cf8070a69f0c214fee2d478f993cb,1399615719.978381,125.019190082
client,a866373b3ea238176a77d47a2d803f47,1399615846.5208108,1.482315213
gateway,a866373b3ea238176a77d47a2d803f47,1399615848.0089848,131.949914853
client,eff414c917c40a1143b8a05357da78da,1399615982.7119436,0.319982026
gateway,eff414c917c40a1143b8a05357da78da,1399615983.037282,131.942659977
client,c19828b3c9a625106dcd7a7cc2133daa,1399616117.7478366,0.315020284
gateway,c19828b3c9a625106dcd7a7cc2133daa,1399616118.0717027,131.913678098
client,8fad9d5dcf90f70e1c38647fc8c0bbab,1399616252.7800357,0.315975134
gateway,8fad9d5dcf90f70e1c38647fc8c0bbab,1399616253.1013358,131.941506175
client,3a786618c71d4ecc5581d3a887367c21,1399616387.811081,0.314326199
gateway,3a786618c71d4ecc5581d3a887367c21,1399616388.1303341,131.947854271
direct-client,e9b2c9683bc31001a9156c8ba7e84c60,1399616522.832032,131.578182442
direct-client,fe4a8dad2903500003d06bdc2e31d937,1399616654.539539,131.60568594
direct-client,99936edb2851e2dcd9455dd9debb4b8e,1399616786.272624,131.601106326
direct-client,4adab7764bbaf629164fc26fdc35ddf5,1399616918.002449,131.914555318
direct-client,ed357294c4239be2e5ec7e75e53ac6d4,1399617052.709816,131.588868385
